,title,company,rating,search_city,location,salary,age,summary
386,Lead Java Developer,Syntax Consultancy Limited,,Oxford,Reading,"£60,000 - £70,000 a year",3 days ago,Business Intelligence (BI) / Data Warehousing.Lead Java Developer needed for permanent career opportunities located Reading.Start ASAP ideally in Feb 2020.
387,Analyst,Whistl,3.4,Oxford,Marlow,"£19,000 - £24,000 a year",17 days ago,Experience in data analysis and processing using business intelligence tools including presenting the results in a format suitable and appropriate to the…
388,Enterprise Marketing Manager - UK,Nutanix,,Oxford,Reading,,30+ days ago,"Have strong business acumen to maximise Nutanix investment - influence senior staff is essential.In addition, this role requires value proposition creation and…"
389,Big Data Software Sales - PRE IPO,Psixty Recruitment,,Oxford,Thames Valley,"£100,000 a year",12 days ago,"Previous sales of analytics, database, business intelligence/BI, data integration or Hadoop oriented technology.BA/BS or equivalent educational background."
390,BA/Scrum Master,Venturi,5.0,Oxford,Reading,£400 - £450 a day,30+ days ago,"Venturi markets include Business Intelligence,.Venturi operates as an employment agency and employment business.Excels in an Agile environment."
391,"Media Analyst with German, Dutch or Afrikaans",M-Brain,2.0,Oxford,Reading,"£18,500 a year",30+ days ago,"Basic knowledge of finance, business and economics would also be helpful, although full training is given, and employees can expect to learn a great deal about…"
392,Web-Marketing Coordinator (maternity cover),Taylor & Francis Group,3.4,Oxford,,,Just posted,Taylor & Francis Group an Informa Business.Able to use business acumen gained from learning and past experiences to improve day-to-day working.
393,Automation Marketing Campaign Specialist,Taylor & Francis Group,3.4,Oxford,,,30+ days ago,"Taylor & Francis Group an Informa Business.The Automation Campaign Specialist will be a core member of the Journals Network Marketing team, reporting into and…"
394,Business Intelligence Analyst / Developer,Evolution Recruitment Solutions,4.3,Oxford,,,30+ days ago,The successful candidate will need strong communication skills to liaise with business stakeholders to gather requirements and provide regular feedback to the…
395,Corporate Sales Business Development Manager,Taylor & Francis Group,3.4,Oxford,,,6 days ago,Taylor & Francis Group an Informa Business*.We currently have an opportunity for a Business Development Manager to join our UK based professional and corporate…
396,Business Intelligence Analyst,eBay Inc.,3.9,Oxford,,,18 days ago,Comfortable with gathering requirements from different business user groups.Responsibility for the delivery of new product analysis to the business/key…
397,Marketing Automation Specialist,Taylor & Francis Group,3.4,Oxford,,,7 days ago,Taylor & Francis Group an Informa Business*.The Marketing Automation Specialist supports the CRM Marketing team to drive the use of email marketing automation…
398,Web Marketing Executive,Taylor & Francis Group,3.4,Oxford,,,Just posted,"Taylor & Francis Group an Informa Business.Ability to understand and translate the needs of customers and make effective decisions based on feedback, evidence…"
399,Specialist Analyst,A2Z Trading & Investment Limited,,Oxford,,,8 days ago,The role requires a resourceful individual with a high level of tenacity and equipped with the motivation and skills necessary to identify and examine critical…
400,Sustainability Manager,Taylor & Francis Group,3.4,Oxford,,,7 days ago,Taylor & Francis Group an Informa Business.Work with targeted teams to identify business opportunity from the SDG agenda and support specific projects within…
401,Data Scientist,Venturi,5.0,Oxford,Reading,£450 - £550 a day,30+ days ago,Communicate at all levels of the business.Advise on appropriate solutions to business problems.Work in an Agile environment delivering POC’s directly with the…
402,Head of I.T,Cornerstone Telecommunications Infrastructure,2.7,Oxford,Theale,,5 days ago,"To develop and implement the IT Vision, Strategy & Roadmap, in a a transforming business, within a transforming business environment."
403,"Insights and Analytics Lead in Sales, Marketing and Commerci...",Jenrick Group,,Oxford,Reading,"£80,000 a year",12 days ago,"Our client is currently investing heavily in digital transformation and are building out their Business Intelligence, Insights and Analytics capability across…"
404,DevOps Engineer,Venturi,5.0,Oxford,Reading,£500 - £550 a day,30+ days ago,Venturi operates as an employment agency and employment business.A demonstrable track record in a similar role is a necessity for this business critical role.
405,Dev Ops Technical Engineer,Venturi,5.0,Oxford,Reading,£500 - £550 a day,30+ days ago,Venturi operates as an employment agency and employment business.A demonstrable track record in a similar role is a necessity for this business critical role.
406,BI Data Developer,Insight Appointments,,Oxford,Buckinghamshire,,30+ days ago,"Create, maintain and remove BI functionality in line with changes to the business.The role of the Data Developer is to work with the Data Architect in building…"
407,BDE - Workforce Management Software,Psixty Recruitment,,Oxford,Reading,"£27,000 - £30,000 a year",30+ days ago,Good business intelligence and understanding of value proposition selling.This organisation is looking for genuinely driven individuals who are seeking a long…
408,"Senior Java Developer, CI,CD, AWS, Spring, J2EE Engineer (85...",People Source Consulting,4.4,Oxford,Newbury,"£55,000 - £60,000 a year",6 days ago,My client a leading IT solutions provider are seeking to recruit a Senior Java Developer and you will bring the below skill set:
409,Database Developer - SQL - SSIS/SSRS - .NET - Programmer,Reflex Computer Recruitment Ltd,,Oxford,Reading,,30+ days ago,Database Developer – Senior Database Developer – Data Engineer – SQL Database Developer – SQL Developer - Business Analytics – Business Intelligence – MS SQL –…
410,Web-Marketing Coordinator (maternity cover),Taylor & Francis Group,3.4,Oxford,,,Just posted,Taylor & Francis Group an Informa Business.Able to use business acumen gained from learning and past experiences to improve day-to-day working.
411,Automation Marketing Campaign Specialist,Taylor & Francis Group,3.4,Oxford,,,30+ days ago,"Taylor & Francis Group an Informa Business.The Automation Campaign Specialist will be a core member of the Journals Network Marketing team, reporting into and…"
412,Business Intelligence Analyst / Developer,Evolution Recruitment Solutions,4.3,Oxford,,,30+ days ago,The successful candidate will need strong communication skills to liaise with business stakeholders to gather requirements and provide regular feedback to the…
413,Business Development Manager - Sales,CV Locator,,Oxford,,"£25,000 a year",11 days ago,We are seeking a highly self-motivated Business Development Manager who will propel this dynamic company to achieve and surpass its huge growth potential.
414,Data Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£35,000 - £65,000 a year",Today,"Previous experience as a data scientist.Development of coding for big data techniques.They will be able to source, manipulate and analyse data for research."
415,Data Scientist / Software Developer,Tessella Ltd,,Oxford,,"£25,000 - £35,000 a year",30+ days ago,"Using data science, analytics and a variety of analytical, statistical or machine learning techniques to interpret client data, helping them to make better…"
416,Data Scientist,Natter ai,,Oxford,Charlbury,,30+ days ago,"Proven experience as a Data Scientist or Data Analyst.We are looking for a talented Data Scientist to join the growing team at startup Natter.ai, you will…"
417,Data Scientist / Software Developer,Tessella,,Oxford,Abingdon,,30+ days ago,"Using data science, analytics and a variety of analytical, statistical or machine learning techniques to interpret client data, helping them to make better…"
418,Senior Data Scientist,Oxford Biomedica,3.5,Oxford,Oxford OX4,,30+ days ago,"Experience in data modelling and data enrichment techniques.As such, we are looking to recruit a Senior Data Scientist (Downstream) to join Process R&D."
419,Graduate Data Scientist - 2020 Intake,Ericsson,4.1,Oxford,Reading,,30+ days ago,Commitment to career in technology or Data Science;Degrees from other disciplines will be considered for those with a passion and aptitude for a career in…
420,Senior Data Scientist,STFC,3.3,Oxford,Didcot,"£30,782 - £46,576 a year",30+ days ago,"As a Data Scientist in the SciML group, you will work with the Large-Scale Experimental Facilities at Rutherford Appleton Laboratory and their users to apply…"
421,Data Analyst / Data Scientist - Python,Redline Group,4.9,Oxford,Abingdon,"£40,000 a year",Today,Responsibilities of the Data Analyst / Data Scientist - Python:Qualifications & Skills required for the Data Analyst / Data Scientist - Python:
422,Data Scientist / Software Developer with Data Science skills,Expert Employment,,Oxford,Didcot,,21 days ago,This is a senior role that will help form a new Data Science department within a Scientific Software house.The ideal candidate will have experience of;
423,Data Scientist,Datatech Analytics,,Oxford,Oxfordshire,"£25,000 a year",30+ days ago,Data Scientist – Negotiable Salary – Plus benefits – Oxfordshire – J9522.Capable of exploring data and analytical methods independently.
424,Imaging Data Scientist,Bayer,4.2,Oxford,Reading,,30+ days ago,"Design and implement a variety of imaging-oriented data science and data engineering pipelines.Deep data science and data engineering skills, at the interface…"
